Título,Fecha,Contenido,Etiquetas,Número de Comentarios,Enlace
Unión Eléctrica pronostica afectación de 920 MW en pico nocturno este domingo,2025-01-12T09:39:00,"Foto: Archivo/Cubadebate. La Unión Eléctrica estima para la hora pico de este domingo una disponibilidad de 2100 MW y una demanda máxima de 2950 MW, para un déficit de 850 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 920 MW en este horario. La disponibilidad del SEN a las 07:00 horas era de 2100 MW y la demanda 1800 MW, con todo el sistema con servicio. En el horario de la media se estima una afectación de 250 MW. En el día de ayer se afectó el servicio desde las 10:29 horas de la mañana hasta las 20:24 horas de la noche. La máxima afectación fue de 943 MW a las 18:20, coincidente con la hora de máxima demanda, superior a lo planificado por la salida de la unidad 5 de la CTE Nuevitas. Se encuentran en avería la unidad 5 de la CTE Nievitas y la unidad 2 de la CTE Felton. En mantenimiento se encuentra las unidades 2 y 3 de la CTE Santa Cruz, las unidades 3 y 4 de la CTE Cienfuegos y la unidad 5 de la CTE Renté. Las limitaciones en la generación térmica son de 282 MW. Están fuera de servicio por combustible 36 centrales de generación distribuida con 179 MW y la unidad 5 de la CTE Mariel con 64 MW, para un total de 243 MW afectados por esta causa.","['Apagón', 'Apagones', 'Combustibles', 'Economía', 'Electricidad', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Sistema Eléctrico Nacional (SEN)', 'Unión Eléctrica (UNE)']",1,http://www.cubadebate.cu/noticias/2025/01/12/union-electrica-pronostica-afectacion-de-920-mw-en-pico-nocturno-este-domingo/
Unión Eléctrica estima afectación de 770 MW este sábado en horario pico,2025-01-11T10:55:00,"Termoeléctrica Felton. Foto: Archivo. La Unión Eléctrica informa que este sábado la disponibilidad del SEN a las 07:00 h era de 2 200 MW y la demanda de 1 740 MW, con todo el sistema con servicio. Para el horario pico, se pronostica un déficit de 700 MW y una afectación de 770 MW si se mantienen las condiciones actuales. Este viernes el servicio eléctrico fue afectado desde las 06:44 h hasta las 20:34 h, concentrándose en la región centro oriental por altas transferencias de potencia. La máxima afectación fue de 818 MW a las 18:30 h. Además, indica que se encuentra en avería la unidad 2 de la CTE Felton, y en mantenimiento varias unidades de las CTE Santa Cruz, Cienfuegos y Renté. (Con información de la UNE-MINEM)","['Apagón', 'Apagones', 'Cuba', 'Economía', 'Electricidad', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Unión Eléctrica (UNE)']",4,http://www.cubadebate.cu/noticias/2025/01/11/union-electrica-estima-afectacion-de-770-mw-este-sabado-en-horario-pico/
UNE pronostica afectación de 805 MW durante pico nocturno de este viernes,2025-01-10T10:09:00,"La central termoeléctrica Lidio Ramón (Felton). Foto: Juan Pablo Carreras Vidal/ ACN/ Archivo La Unión Eléctrica informó que, para el horario pico de este viernes, se estima un déficit de 735 MW y una afectación de 805 MW si se mantienen las condiciones actuales. A las 7 a.m., la disponibilidad del SEN fue de 2 045 MW y la demanda, 1 800 MW, con 70 MW afectados. El jueves, las afectaciones al servicio eléctrico comenzaron a las 07:06 a.m. y finalizaron a las 8:59 p.m., concentrándose en la zona centro-oriental por altas transferencias. La máxima afectación fue de 857 MW a las 6:10 p.m. Están fuera de servicio y en mantenimiento varias unidades de las CTE Nuevitas, Renté, Felton, Santa Cruz y Cienfuegos. Además, 41 centrales de generación distribuida están fuera por falta de combustible.","['Cuba', 'Economía', 'Electricidad', 'Empresa Eléctrica', 'Generación Eléctrica', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Sistema Eléctrico Nacional (SEN)', 'Termoeléctrica', 'Unión Eléctrica (UNE)']",5,http://www.cubadebate.cu/noticias/2025/01/10/une-pronostica-afectacion-de-805-mw-durante-pico-nocturno-de-este-viernes/
UNE pronostica afectación de 1 040 MW durante pico nocturno,2025-01-08T08:56:00,"A las 07:00 a.m., la disponibilidad del SEN es de 2030 MW frente a una demanda de 1880 MW, con 155 MW afectados en la zona centro oriental. Para el mediodía, se prevé una afectación por déficit de 480 MW. En el horario pico, se espera una disponibilidad de 2130 MW y una demanda máxima de 3100 MW, lo que generará un déficit de 970 MW y una afectación estimada de 1040 MW. En avería: Unidades 5 y 6 de la CTE Nuevitas. Unidad 2 de la CTE Felton. En mantenimiento: Unidades 2 y 3 de la CTE Santa Cruz. Unidades 3 y 4 de la CTE Cienfuegos. Unidad 5 de la CTE Renté. Las limitaciones en la generación térmica son de 293 MW. Por falta de combustible, permanecen fuera de servicio 45 centrales de generación distribuida, con un total de 195 MW afectados. En el horario pico, se prevé la entrada en operación de la unidad 6 de la CTE Nuevitas, que aportará 100 MW. Sin embargo, se estima una disponibilidad total de 2130 MW frente a una demanda de 3100 MW, lo que generará un déficit de 970 MW y una afectación de 1040 MW. El servicio eléctrico se interrumpió ayer desde las 06:16 a.m. hasta las 9:00 p.m., principalmente en la zona centro oriental debido a altas transferencias de energía. La afectación máxima fue de 1224 MW a las 6:20 p.m., sin coincidir con la hora de máxima demanda. (Con información de la UNE)","['Cuba', 'Economía', 'Electricidad', 'Empresa Eléctrica', 'Generación Eléctrica', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Sistema Eléctrico Nacional (SEN)', 'Termoeléctrica', 'Unión Eléctrica (UNE)']",8,http://www.cubadebate.cu/noticias/2025/01/08/une-pronostica-afectacion-de-1-040-mw-durante-pico-nocturno/
UNE prevé afectación de 1 160 MW en horario pico este martes,2025-01-07T09:13:00,"Este lunes, el servicio eléctrico estuvo afectado desde las 06:22 hasta las 21:34 horas, con mayor peso en la zona centro oriental debido a altas transferencias de energía. La afectación máxima fue de 912 MW a las 18:30 horas, coincidiendo con la hora de máxima demanda. Este martes, desde las 06:16 horas, persisten las afectaciones en la zona centro oriental por las mismas causas. Actualmente, la disponibilidad es de 1 900 MW frente a una demanda de 1 950 MW , con 205 MW afectados en la zona centro oriental. Para el mediodía se estima una afectación de 500 MW . En el horario pico de este martes se proyecta una disponibilidad de 1 960 MW y una demanda máxima de 3 050 MW, con una posible afectación de hasta 1 160 MW.","['Cuba', 'Economía', 'Electricidad', 'Energía', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Termoeléctrica', 'Unión Eléctrica (UNE)']",13,http://www.cubadebate.cu/noticias/2025/01/07/une-preve-afectacion-de-693-mw-en-horario-pico-este-martes/
La Unión Eléctrica pronostica una afectación de 940 MW en el horario pico de este lunes,2025-01-06T08:21:00,"Foto: Archivo/Cubadebate. La Unión Eléctrica informó que en el día de ayer se afectó el servicio desde las 07:18 horas de la mañana hasta las 21:42 horas de la noche, concentrado en la zona centro oriental por altas transferencia. La máxima afectación fue de 929 MW a las 18:20, coincidente con la hora de máxima demanda. Se comenzó a afectar nuevamente el servicio a las 06:22 horas de la mañana de este lunes. La afectación está concentrada en la zona centro oriental por altas transferencia de energía hacia esa zona. La disponibilidad del Sistema Electroenergético Nacional (SEN) a las 07:00 horas es de 2130 MW y la demanda 1850 MW, con 134 MW afectado concentrado en la zona centro oriental. En el horario de la media se estima una afectación por déficit de 500 MW. Se encuentran en avería la unidad 6 de la CTE Nuevitas, la unidad 2 de la CTE Felton y la unidad 3 de la CTE Rente. En mantenimiento se encuentra la unidad 2 de la CTE Santa Cruz, las unidades 3 y 4 de la CTE Cienfuegos y la unidad 5 de la CTE Renté. Las limitaciones en la generación térmica son de 276 MW. Se encuentran fuera de servicio por combustible 43 centrales de generación distribuida con 205 MW. Se estima para la hora pico una disponibilidad de 2130 MW y una demanda máxima de 3000 MW, para un déficit de 870 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 940 MW en este horario. (Con información de la UNE)","['Apagón', 'Apagones', 'Combustibles', 'Cuba', 'Economía', 'Electricidad', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Unión Eléctrica (UNE)']",8,http://www.cubadebate.cu/noticias/2025/01/06/la-union-electrica-pronostica-una-afectacion-de-940-mw-en-el-horario-pico-de-este-lunes/
UNE pronostica afectación de 693 MW durante pico nocturno de este domingo,2025-01-05T09:19:00,"Termoeléctrica 10 de Octubre, en el municipio de Nuevitas, en Camagüey, el 25 de febrero de 2023.ACN FOTO/Rodolfo BLANCO CUÉ/sdl En el día de ayer se afectó el servicio desde las 07:32 horas de la mañana hasta las 14:10 horas por altas transferencias hacia la zona centro oriental. Se afectó nuevamente el servicio a las 14:30 horas por déficit de generación hasta las 20:52 horas, con mayor incidencia en la zona centro oriental. La máxima afectación fue de 767 MW a las 18:20, coincidente con la hora de máxima demanda. La disponibilidad del Sistema Eléctrico Nacional a las 07:00 horas era de 2077 MW y la demanda 1610 MW, sin afectación. En el horario de la media se estima una afectación por déficit de 400 MW, concentrada en la zona centro oriental. Se encuentran en avería las unidades 5 y 6 de la CTE Nuevitas, la unidad 3 de la CTE Renté y la unidad 2 de la CTE Felton. En mantenimiento se encuentra la unidad 2 de la CTE Santa Cruz, las unidades 3 y 4 de la CTE Cienfuegos y la unidad 5 de la CTE Renté. Las limitaciones en la generación térmica son de 263 MW. Se encuentran fuera de servicio por combustible 58 centrales de generación distribuida con 260 MW. Para el pico se estima la recuperación de 50 MW en centrales de la generación distribuida que están fuera de servicio por combustible. Con este pronóstico, se estima para la hora pico una disponibilidad de 2127 MW y una demanda máxima de 2700 MW, para un déficit de 623 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 693 MW en este horario. (Con información de la Unión Eléctrica)","['Cuba', 'Economía', 'Electricidad', 'Empresa Eléctrica', 'Generación Eléctrica', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Sistema Eléctrico Nacional (SEN)', 'Termoeléctrica', 'Unión Eléctrica (UNE)']",1,http://www.cubadebate.cu/noticias/2025/01/05/une-pronostica-afectacion-de-693-mw-durante-pico-nocturno-de-este-domingo/
UNE pronostica afectación de 800 MW durante pico nocturno de este sábado,2025-01-04T08:43:00,"La central termoeléctrica Lidio Ramón (Felton). Foto: Juan Pablo Carreras Vidal/ ACN/ Archivo. La Unión Eléctrica estima para la hora pico nocturna de este sábado una disponibilidad de 2 170 MW y una demanda máxima de 2 900 MW, para un déficit de 730 MW, por lo que de mantenerse las condiciones previstas se pronostica una afectación de 800 MW en este horario. La disponibilidad del SEN a las 7 a.m. fue de 2 120 MW y la demanda, 1 650 MW, sin afectación. En el horario del mediodía se estima una afectación por déficit de 200 MW, concentrada en la zona centro-oriental. Presentan averías las unidades 5 y 6 de la CTE Nuevitas y la unidad 2 de la CTE Felton. En mantenimiento se encuentran la unidad 2 de la CTE Santa Cruz, las unidades 3 y 4 de la CTE Cienfuegos y la unidad 5 de la CTE Renté. Las limitaciones en la generación térmica son de 285 MW. Están fuera de servicio por combustible 41 centrales de generación distribuida, con 230 MW. Para el pico se estima la recuperación de 50 MW en centrales de la generación distribuida que están fuera de servicio por combustible. En el día de ayer se afectó el servicio desde las 08:13 a.m. hasta las 2:27 p.m. por altas transferencias hacia la zona centro-oriental. Se afectó nuevamente el servicio a las 2:59 p.m. por déficit de generación hasta las 8:44 p.m., con mayor incidencia en la zona centro-oriental. La máxima afectación fue de 777 MW a las 6:20 p.m., coincidente con la hora de máxima demanda y superior a lo planificado por demanda mayor a lo pronosticado.","['Cuba', 'Economía', 'Electricidad', 'Empresa Eléctrica', 'Generación Eléctrica', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Sistema Eléctrico Nacional (SEN)', 'Termoeléctrica', 'Unión Eléctrica (UNE)']",4,http://www.cubadebate.cu/noticias/2025/01/04/une-pronostica-afectacion-de-800-mw-durante-pico-nocturno-de-este-sabado/
La Unión Eléctrica pronostica una afectación de 570 MW para el horario pico de este jueves,2025-01-02T08:41:00,"Foto: Archivo/Cubadebate. La Unión Eléctrica de Cuba informa que en el día de ayer se afectó el servicio por déficit de capacidad de generación desde las 16:25 tarde hasta las 19:57 horas. La máxima afectación por déficit de generación fue de 489 MW a las 18:20, coincidente con la hora de máxima demanda. La disponibilidad del Sistema Eléctrico Nacional (SEN) a las 07:00 horas de este jueves fue de 2120 MW y la demanda 1670 MW, sin afectación. En el horario de la media se estima una afectación por déficit de 150 MW. Se encuentran en avería la unidad 5 de la CTE Nuevitas, la unidad 2 de la CTE Felton y las unidades 1 y 3 de la CTE Santa Cruz. En mantenimiento se encuentra la unidad 2 de la CTE Santa Cruz, las unidades 3 y 4 de la CTE Cienfuegos y la unidad 5 de la CTE Renté. Las limitaciones en la generación térmica son de 277 MW. Se encuentran fuera de servicio por combustible 48 centrales de generación distribuida con 209 MW. Para el horario pico de este jueves se estima la entrada de la unidad 1 de la CTE Santa Cruz con 80 MW. Con este pronóstico, se estima para la hora pico una disponibilidad de 2200 MW y una demanda máxima de 2700 MW, para un déficit de 500 MW, por lo que, de mantenerse las condiciones previstas, se pronostica una afectación de 570 MW en este horario. (Con información de la UNE)","['Apagones', 'Combustibles', 'Cuba', 'Economía', 'Electricidad', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Unión Eléctrica (UNE)']",2,http://www.cubadebate.cu/noticias/2025/01/02/la-union-electrica-pronostica-una-afectacion-de-570-mw-para-el-horario-pico-de-este-jueves/
La Unión Eléctrica pronostica una afectación de 245 MW para el horario pico nocturno,2025-01-01T08:57:00,"La Unión Eléctrica estima para la hora pico nocturna una disponibilidad de 2 275 MW y una demanda máxima de 2 450 MW, para un déficit de 175 MW, por lo que, de mantenerse las condiciones previstas, se pronostica una afectación de 245 MW en este horario. Para el pico se estima la entrada de la Unidad 6 de la CTE Máximo Gómez (Mariel). La disponibilidad del SEN a las 07:00 horas era de 2 200 MW y la demanda de 1 670 MW, sin afectación. En el horario de la media se estima una afectación por déficit de 200 MW. En la jornada de ayer se afectó el servicio por déficit de capacidad de generación desde las 07:11 hasta las 13:04 horas, la máxima afectación por déficit de generación fue de 230 MW a las 12:00, coincidente con la hora de máxima demanda. Se encuentran en avería la unidad 5 de la CTE Nuevitas, la unidad 2 de la CTE Felton, la unidad 3 de la CTE Ernesto Che Guevara y la unidad 6 de la CTE Máximo Gómez (Mariel). En mantenimiento se encuentra la unidad 2 de la CTE Santa Cruz, las unidades 3 y 4 de la CTE Cienfuegos y la unidad 5 de la CTE Renté. Las limitaciones en la generación térmica son de 323 MW. Están fuera de servicio por combustible 36 centrales de generación distribuida con 151.1 MW.","['Apagones', 'Economía', 'Electricidad', 'Energía', 'Gobierno', 'Ministerio de Energía y Minas (MINEM)', 'Sistema Eléctrico Nacional (SEN)', 'Termoeléctrica', 'Unión Eléctrica (UNE)']",8,http://www.cubadebate.cu/noticias/2025/01/01/la-union-electrica-pronostica-una-afectacion-de-245-mw-para-el-horario-pico-nocturno/
